Product,Total Sale,Date, Region
periwinkle morsel,643.75,2018-07-22,north
periwinkle morsel,701.25,2018-07-22,south
periwinkle morsel,638.75,2018-07-22,east
periwinkle morsel,667.5,2018-07-22,west
vermilion morsel,2759.4700000000003,2018-07-22,north
vermilion morsel,2719.55,2018-07-22,south
vermilion morsel,2874.2400000000002,2018-07-22,east
vermilion morsel,2799.3900000000003,2018-07-22,west
lapis morsel,1136.29,2018-07-22,north
lapis morsel,1122.36,2018-07-22,south
lapis morsel,1046.74,2018-07-22,east
lapis morsel,1160.17,2018-07-22,west
pink morsel,1638.0,2018-07-23,north
pink morsel,1623.0,2018-07-23,south
pink morsel,1719.0,2018-07-23,east
pink morsel,1629.0,2018-07-23,west
gold morsel,5734.26,2018-07-23,north
gold morsel,5604.39,2018-07-23,south
gold morsel,5844.150000000001,2018-07-23,east
gold morsel,5564.43,2018-07-23,west
magenta morsel,1490.0,2018-07-23,north
magenta morsel,1497.5,2018-07-23,south
magenta morsel,1365.0,2018-07-23,east
magenta morsel,1305.0,2018-07-23,west
chartreuse morsel,1650.0,2018-07-23,north
chartreuse morsel,1731.0,2018-07-23,south
chartreuse morsel,1602.0,2018-07-23,east
chartreuse morsel,1548.0,2018-07-23,west
periwinkle morsel,696.25,2018-07-23,north
periwinkle morsel,651.25,2018-07-23,south
periwinkle morsel,661.25,2018-07-23,east
periwinkle morsel,728.75,2018-07-23,west
vermilion morsel,2569.85,2018-07-23,north
vermilion morsel,2804.38,2018-07-23,south
vermilion morsel,2774.44,2018-07-23,east
vermilion morsel,2519.9500000000003,2018-07-23,west
lapis morsel,1060.67,2018-07-23,north
lapis morsel,1042.76,2018-07-23,south
lapis morsel,1154.2,2018-07-23,east
lapis morsel,1186.04,2018-07-23,west
pink morsel,1701.0,2018-07-24,north
pink morsel,1725.0,2018-07-24,south
pink morsel,1752.0,2018-07-24,east
pink morsel,1557.0,2018-07-24,west
gold morsel,5494.5,2018-07-24,north
gold morsel,5024.97,2018-07-24,south
gold morsel,5134.86,2018-07-24,east
gold morsel,5924.07,2018-07-24,west
magenta morsel,1457.5,2018-07-24,north
magenta morsel,1317.5,2018-07-24,south
magenta morsel,1390.0,2018-07-24,east
magenta morsel,1442.5,2018-07-24,west
chartreuse morsel,1641.0,2018-07-24,north
chartreuse morsel,1599.0,2018-07-24,south
chartreuse morsel,1746.0,2018-07-24,east
chartreuse morsel,1629.0,2018-07-24,west
periwinkle morsel,671.25,2018-07-24,north
periwinkle morsel,685.0,2018-07-24,south
periwinkle morsel,726.25,2018-07-24,east
periwinkle morsel,696.25,2018-07-24,west
vermilion morsel,2789.4100000000003,2018-07-24,north
vermilion morsel,2914.1600000000003,2018-07-24,south
vermilion morsel,2799.3900000000003,2018-07-24,east
vermilion morsel,2774.44,2018-07-24,west
lapis morsel,1182.06,2018-07-24,north
lapis morsel,1052.71,2018-07-24,south
lapis morsel,1030.82,2018-07-24,east
lapis morsel,1064.65,2018-07-24,west
pink morsel,1500.0,2018-07-25,north
pink morsel,1707.0,2018-07-25,south
pink morsel,1533.0,2018-07-25,east
pink morsel,1737.0,2018-07-25,west
gold morsel,5734.26,2018-07-25,north
gold morsel,5224.77,2018-07-25,south
gold morsel,5874.12,2018-07-25,east
gold morsel,5834.16,2018-07-25,west
magenta morsel,1407.5,2018-07-25,north
magenta morsel,1397.5,2018-07-25,south
magenta morsel,1485.0,2018-07-25,east
magenta morsel,1382.5,2018-07-25,west
chartreuse morsel,1536.0,2018-07-25,north
chartreuse morsel,1773.0,2018-07-25,south
chartreuse morsel,1608.0,2018-07-25,east
chartreuse morsel,1794.0,2018-07-25,west
periwinkle morsel,718.75,2018-07-25,north
periwinkle morsel,687.5,2018-07-25,south
periwinkle morsel,702.5,2018-07-25,east
periwinkle morsel,631.25,2018-07-25,west
vermilion morsel,2709.57,2018-07-25,north
vermilion morsel,2649.69,2018-07-25,south
vermilion morsel,2684.62,2018-07-25,east
vermilion morsel,2974.04,2018-07-25,west
lapis morsel,1026.84,2018-07-25,north
lapis morsel,1132.31,2018-07-25,south
lapis morsel,1028.83,2018-07-25,east
lapis morsel,1168.1299999999999,2018-07-25,west
pink morsel,1605.0,2018-07-26,north
pink morsel,1767.0,2018-07-26,south
pink morsel,1551.0,2018-07-26,east
pink morsel,1521.0,2018-07-26,west
gold morsel,5134.86,2018-07-26,north
gold morsel,5764.2300000000005,2018-07-26,south
gold morsel,5684.31,2018-07-26,east
gold morsel,5754.24,2018-07-26,west
magenta morsel,1320.0,2018-07-26,north
magenta morsel,1277.5,2018-07-26,south
magenta morsel,1395.0,2018-07-26,east
magenta morsel,1437.5,2018-07-26,west
chartreuse morsel,1647.0,2018-07-26,north
chartreuse morsel,1740.0,2018-07-26,south
chartreuse morsel,1539.0,2018-07-26,east
chartreuse morsel,1587.0,2018-07-26,west
periwinkle morsel,720.0,2018-07-26,north
periwinkle morsel,703.75,2018-07-26,south
periwinkle morsel,680.0,2018-07-26,east
periwinkle morsel,681.25,2018-07-26,west
vermilion morsel,2699.59,2018-07-26,north
vermilion morsel,2714.56,2018-07-26,south
vermilion morsel,2934.1200000000003,2018-07-26,east
vermilion morsel,2634.7200000000003,2018-07-26,west
lapis morsel,1170.12,2018-07-26,north
lapis morsel,1000.97,2018-07-26,south
lapis morsel,1000.97,2018-07-26,east
lapis morsel,1024.85,2018-07-26,west
pink morsel,1659.0,2018-07-27,north
pink morsel,1611.0,2018-07-27,south
pink morsel,1695.0,2018-07-27,east
pink morsel,1632.0,2018-07-27,west
gold morsel,5904.09,2018-07-27,north
gold morsel,5154.84,2018-07-27,south
gold morsel,5004.99,2018-07-27,east
gold morsel,5094.900000000001,2018-07-27,west
magenta morsel,1402.5,2018-07-27,north
magenta morsel,1305.0,2018-07-27,south
magenta morsel,1390.0,2018-07-27,east
magenta morsel,1367.5,2018-07-27,west
chartreuse morsel,1572.0,2018-07-27,north
chartreuse morsel,1779.0,2018-07-27,south
chartreuse morsel,1587.0,2018-07-27,east
chartreuse morsel,1698.0,2018-07-27,west
periwinkle morsel,662.5,2018-07-27,north
periwinkle morsel,730.0,2018-07-27,south
periwinkle morsel,722.5,2018-07-27,east
periwinkle morsel,741.25,2018-07-27,west
vermilion morsel,2634.7200000000003,2018-07-27,north
vermilion morsel,2704.58,2018-07-27,south
vermilion morsel,2884.2200000000003,2018-07-27,east
vermilion morsel,2599.79,2018-07-27,west
lapis morsel,1072.61,2018-07-27,north
lapis morsel,1088.53,2018-07-27,south
lapis morsel,1084.55,2018-07-27,east
lapis morsel,1160.17,2018-07-27,west
pink morsel,1515.0,2018-07-28,north
pink morsel,1584.0,2018-07-28,south
pink morsel,1596.0,2018-07-28,east
pink morsel,1743.0,2018-07-28,west
gold morsel,5104.89,2018-07-28,north
gold morsel,5474.52,2018-07-28,south
gold morsel,5284.71,2018-07-28,east
gold morsel,5184.81,2018-07-28,west
magenta morsel,1365.0,2018-07-28,north
magenta morsel,1385.0,2018-07-28,south
magenta morsel,1482.5,2018-07-28,east
magenta morsel,1395.0,2018-07-28,west
chartreuse morsel,1740.0,2018-07-28,north
chartreuse morsel,1572.0,2018-07-28,south
chartreuse morsel,1518.0,2018-07-28,east
chartreuse morsel,1773.0,2018-07-28,west
periwinkle morsel,746.25,2018-07-28,north
periwinkle morsel,630.0,2018-07-28,south
periwinkle morsel,658.75,2018-07-28,east
periwinkle morsel,627.5,2018-07-28,west
vermilion morsel,2769.4500000000003,2018-07-28,north
vermilion morsel,2644.7000000000003,2018-07-28,south
vermilion morsel,2644.7000000000003,2018-07-28,east
vermilion morsel,2764.46,2018-07-28,west
lapis morsel,1002.96,2018-07-28,north
lapis morsel,1194.0,2018-07-28,south
lapis morsel,1090.52,2018-07-28,east
lapis morsel,1006.9399999999999,2018-07-28,west
pink morsel,1791.0,2018-07-29,north
pink morsel,1599.0,2018-07-29,south
pink morsel,1749.0,2018-07-29,east
pink morsel,1755.0,2018-07-29,west
gold morsel,5864.13,2018-07-29,north
gold morsel,5794.2,2018-07-29,south
gold morsel,5124.87,2018-07-29,east
gold morsel,5444.55,2018-07-29,west
magenta morsel,1332.5,2018-07-29,north
magenta morsel,1285.0,2018-07-29,south
magenta morsel,1352.5,2018-07-29,east
magenta morsel,1475.0,2018-07-29,west
chartreuse morsel,1569.0,2018-07-29,north
chartreuse morsel,1788.0,2018-07-29,south
chartreuse morsel,1611.0,2018-07-29,east
chartreuse morsel,1677.0,2018-07-29,west
periwinkle morsel,661.25,2018-07-29,north
periwinkle morsel,655.0,2018-07-29,south
periwinkle morsel,675.0,2018-07-29,east
periwinkle morsel,687.5,2018-07-29,west
vermilion morsel,2964.06,2018-07-29,north
vermilion morsel,2574.84,2018-07-29,south
vermilion morsel,2844.3,2018-07-29,east
vermilion morsel,2954.08,2018-07-29,west
lapis morsel,1146.24,2018-07-29,north
lapis morsel,1088.53,2018-07-29,south
lapis morsel,1164.15,2018-07-29,east
lapis morsel,1126.34,2018-07-29,west
pink morsel,1755.0,2018-07-30,north
pink morsel,1662.0,2018-07-30,south
pink morsel,1509.0,2018-07-30,east
pink morsel,1776.0,2018-07-30,west
gold morsel,5454.54,2018-07-30,north
gold morsel,5794.2,2018-07-30,south
gold morsel,5014.9800000000005,2018-07-30,east
gold morsel,5174.82,2018-07-30,west
magenta morsel,1410.0,2018-07-30,north
magenta morsel,1307.5,2018-07-30,south
magenta morsel,1392.5,2018-07-30,east
magenta morsel,1300.0,2018-07-30,west
chartreuse morsel,1710.0,2018-07-30,north
chartreuse morsel,1770.0,2018-07-30,south
chartreuse morsel,1503.0,2018-07-30,east
chartreuse morsel,1752.0,2018-07-30,west
periwinkle morsel,750.0,2018-07-30,north
periwinkle morsel,697.5,2018-07-30,south
periwinkle morsel,648.75,2018-07-30,east
periwinkle morsel,731.25,2018-07-30,west
vermilion morsel,2714.56,2018-07-30,north
vermilion morsel,2509.9700000000003,2018-07-30,south
vermilion morsel,2944.1,2018-07-30,east
vermilion morsel,2634.7200000000003,2018-07-30,west
lapis morsel,1024.85,2018-07-30,north
lapis morsel,1112.41,2018-07-30,south
lapis morsel,1114.4,2018-07-30,east
lapis morsel,1136.29,2018-07-30,west
pink morsel,1695.0,2018-07-31,north
pink morsel,1707.0,2018-07-31,south
pink morsel,1548.0,2018-07-31,east
pink morsel,1578.0,2018-07-31,west
gold morsel,5954.04,2018-07-31,north
gold morsel,4995.0,2018-07-31,south
gold morsel,5444.55,2018-07-31,east
gold morsel,5874.12,2018-07-31,west
magenta morsel,1267.5,2018-07-31,north
magenta morsel,1437.5,2018-07-31,south
magenta morsel,1290.0,2018-07-31,east
magenta morsel,1352.5,2018-07-31,west
chartreuse morsel,1683.0,2018-07-31,north
chartreuse morsel,1557.0,2018-07-31,south
chartreuse morsel,1647.0,2018-07-31,east
chartreuse morsel,1635.0,2018-07-31,west
periwinkle morsel,712.5,2018-07-31,north
periwinkle morsel,728.75,2018-07-31,south
periwinkle morsel,683.75,2018-07-31,east
periwinkle morsel,687.5,2018-07-31,west
vermilion morsel,2844.3,2018-07-31,north
vermilion morsel,2989.01,2018-07-31,south
vermilion morsel,2909.17,2018-07-31,east
vermilion morsel,2904.1800000000003,2018-07-31,west
lapis morsel,1154.2,2018-07-31,north
lapis morsel,1134.3,2018-07-31,south
lapis morsel,1162.16,2018-07-31,east
lapis morsel,1046.74,2018-07-31,west
pink morsel,1563.0,2018-08-01,north
pink morsel,1674.0,2018-08-01,south
pink morsel,1554.0,2018-08-01,east
pink morsel,1665.0,2018-08-01,west
gold morsel,5954.04,2018-08-01,north
gold morsel,4995.0,2018-08-01,south
gold morsel,5424.57,2018-08-01,east
gold morsel,5434.56,2018-08-01,west
magenta morsel,1462.5,2018-08-01,north
magenta morsel,1315.0,2018-08-01,south
magenta morsel,1492.5,2018-08-01,east
magenta morsel,1430.0,2018-08-01,west
chartreuse morsel,1506.0,2018-08-01,north
chartreuse morsel,1617.0,2018-08-01,south
chartreuse morsel,1632.0,2018-08-01,east
chartreuse morsel,1665.0,2018-08-01,west
periwinkle morsel,632.5,2018-08-01,north
periwinkle morsel,697.5,2018-08-01,south
periwinkle morsel,727.5,2018-08-01,east
periwinkle morsel,700.0,2018-08-01,west
vermilion morsel,2754.48,2018-08-01,north
vermilion morsel,2574.84,2018-08-01,south
vermilion morsel,2614.76,2018-08-01,east
vermilion morsel,2864.26,2018-08-01,west
lapis morsel,1122.36,2018-08-01,north
lapis morsel,1002.96,2018-08-01,south
lapis morsel,1094.5,2018-08-01,east
lapis morsel,1044.75,2018-08-01,west
pink morsel,1527.0,2018-08-02,north
pink morsel,1617.0,2018-08-02,south
pink morsel,1548.0,2018-08-02,east
pink morsel,1671.0,2018-08-02,west
gold morsel,5294.7,2018-08-02,north
gold morsel,5674.32,2018-08-02,south
gold morsel,5774.22,2018-08-02,east
gold morsel,5014.9800000000005,2018-08-02,west
magenta morsel,1390.0,2018-08-02,north
magenta morsel,1425.0,2018-08-02,south
magenta morsel,1305.0,2018-08-02,east
magenta morsel,1400.0,2018-08-02,west
chartreuse morsel,1773.0,2018-08-02,north
chartreuse morsel,1764.0,2018-08-02,south
chartreuse morsel,1587.0,2018-08-02,east
chartreuse morsel,1734.0,2018-08-02,west
periwinkle morsel,750.0,2018-08-02,north
periwinkle morsel,736.25,2018-08-02,south
periwinkle morsel,630.0,2018-08-02,east
periwinkle morsel,673.75,2018-08-02,west
vermilion morsel,2929.13,2018-08-02,north
vermilion morsel,2704.58,2018-08-02,south
vermilion morsel,2724.54,2018-08-02,east
vermilion morsel,2639.71,2018-08-02,west
lapis morsel,1018.88,2018-08-02,north
lapis morsel,1158.18,2018-08-02,south
lapis morsel,1046.74,2018-08-02,east
lapis morsel,1044.75,2018-08-02,west
pink morsel,1668.0,2018-08-03,north
pink morsel,1671.0,2018-08-03,south
pink morsel,1719.0,2018-08-03,east
pink morsel,1668.0,2018-08-03,west
gold morsel,5204.79,2018-08-03,north
gold morsel,5474.52,2018-08-03,south
gold morsel,5394.6,2018-08-03,east
gold morsel,5254.74,2018-08-03,west
magenta morsel,1357.5,2018-08-03,north
magenta morsel,1365.0,2018-08-03,south
magenta morsel,1380.0,2018-08-03,east
magenta morsel,1280.0,2018-08-03,west
chartreuse morsel,1635.0,2018-08-03,north
chartreuse morsel,1716.0,2018-08-03,south
chartreuse morsel,1683.0,2018-08-03,east
chartreuse morsel,1566.0,2018-08-03,west
periwinkle morsel,700.0,2018-08-03,north
periwinkle morsel,665.0,2018-08-03,south
periwinkle morsel,631.25,2018-08-03,east
periwinkle morsel,725.0,2018-08-03,west
vermilion morsel,2799.3900000000003,2018-08-03,north
vermilion morsel,2824.34,2018-08-03,south
vermilion morsel,2669.65,2018-08-03,east
vermilion morsel,2639.71,2018-08-03,west
lapis morsel,1070.62,2018-08-03,north
lapis morsel,1042.76,2018-08-03,south
lapis morsel,1086.54,2018-08-03,east
lapis morsel,1084.55,2018-08-03,west
pink morsel,1536.0,2018-08-04,north
pink morsel,1734.0,2018-08-04,south
pink morsel,1743.0,2018-08-04,east
pink morsel,1776.0,2018-08-04,west
gold morsel,5464.53,2018-08-04,north
gold morsel,5474.52,2018-08-04,south
gold morsel,5624.37,2018-08-04,east
gold morsel,5534.46,2018-08-04,west
magenta morsel,1420.0,2018-08-04,north
magenta morsel,1480.0,2018-08-04,south
magenta morsel,1435.0,2018-08-04,east
magenta morsel,1377.5,2018-08-04,west
chartreuse morsel,1767.0,2018-08-04,north
chartreuse morsel,1608.0,2018-08-04,south
chartreuse morsel,1524.0,2018-08-04,east
chartreuse morsel,1587.0,2018-08-04,west
periwinkle morsel,735.0,2018-08-04,north
periwinkle morsel,653.75,2018-08-04,south
periwinkle morsel,635.0,2018-08-04,east
periwinkle morsel,711.25,2018-08-04,west
vermilion morsel,2994.0,2018-08-04,north
vermilion morsel,2524.94,2018-08-04,south
vermilion morsel,2609.77,2018-08-04,east
vermilion morsel,2679.63,2018-08-04,west
lapis morsel,1146.24,2018-08-04,north
lapis morsel,1128.33,2018-08-04,south
lapis morsel,1020.87,2018-08-04,east
lapis morsel,1186.04,2018-08-04,west
pink morsel,1650.0,2018-08-05,north
pink morsel,1599.0,2018-08-05,south
pink morsel,1614.0,2018-08-05,east
pink morsel,1773.0,2018-08-05,west
gold morsel,5324.67,2018-08-05,north
gold morsel,5884.11,2018-08-05,south
gold morsel,5964.03,2018-08-05,east
gold morsel,5814.18,2018-08-05,west
magenta morsel,1287.5,2018-08-05,north
magenta morsel,1402.5,2018-08-05,south
magenta morsel,1447.5,2018-08-05,east
magenta morsel,1422.5,2018-08-05,west
chartreuse morsel,1512.0,2018-08-05,north
chartreuse morsel,1638.0,2018-08-05,south
chartreuse morsel,1725.0,2018-08-05,east
chartreuse morsel,1710.0,2018-08-05,west
periwinkle morsel,628.75,2018-08-05,north
periwinkle morsel,637.5,2018-08-05,south
periwinkle morsel,643.75,2018-08-05,east
periwinkle morsel,706.25,2018-08-05,west
vermilion morsel,2834.32,2018-08-05,north
vermilion morsel,2789.4100000000003,2018-08-05,south
vermilion morsel,2574.84,2018-08-05,east
vermilion morsel,2679.63,2018-08-05,west
lapis morsel,1184.05,2018-08-05,north
lapis morsel,1010.92,2018-08-05,south
lapis morsel,1010.92,2018-08-05,east
lapis morsel,1096.49,2018-08-05,west
pink morsel,1611.0,2018-08-06,north
pink morsel,1605.0,2018-08-06,south
pink morsel,1554.0,2018-08-06,east
pink morsel,1788.0,2018-08-06,west
gold morsel,5614.38,2018-08-06,north
gold morsel,5124.87,2018-08-06,south
gold morsel,5414.58,2018-08-06,east
gold morsel,5184.81,2018-08-06,west
magenta morsel,1275.0,2018-08-06,north
magenta morsel,1420.0,2018-08-06,south
magenta morsel,1467.5,2018-08-06,east
magenta morsel,1417.5,2018-08-06,west
chartreuse morsel,1572.0,2018-08-06,north
chartreuse morsel,1578.0,2018-08-06,south
chartreuse morsel,1713.0,2018-08-06,east
chartreuse morsel,1653.0,2018-08-06,west
periwinkle morsel,718.75,2018-08-06,north
periwinkle morsel,737.5,2018-08-06,south
periwinkle morsel,693.75,2018-08-06,east
periwinkle morsel,673.75,2018-08-06,west
vermilion morsel,2929.13,2018-08-06,north
vermilion morsel,2564.86,2018-08-06,south
vermilion morsel,2834.32,2018-08-06,east
vermilion morsel,2709.57,2018-08-06,west
lapis morsel,1054.7,2018-08-06,north
lapis morsel,1046.74,2018-08-06,south
lapis morsel,1022.86,2018-08-06,east
lapis morsel,1014.9,2018-08-06,west
pink morsel,1566.0,2018-08-07,north
pink morsel,1560.0,2018-08-07,south
pink morsel,1551.0,2018-08-07,east
pink morsel,1626.0,2018-08-07,west
gold morsel,5784.21,2018-08-07,north
gold morsel,5934.06,2018-08-07,south
gold morsel,5494.5,2018-08-07,east
gold morsel,5824.17,2018-08-07,west
magenta morsel,1302.5,2018-08-07,north
magenta morsel,1390.0,2018-08-07,south
magenta morsel,1352.5,2018-08-07,east
magenta morsel,1260.0,2018-08-07,west
chartreuse morsel,1536.0,2018-08-07,north
chartreuse morsel,1566.0,2018-08-07,south
chartreuse morsel,1590.0,2018-08-07,east
chartreuse morsel,1578.0,2018-08-07,west
periwinkle morsel,697.5,2018-08-07,north
periwinkle morsel,631.25,2018-08-07,south
periwinkle morsel,688.75,2018-08-07,east
periwinkle morsel,632.5,2018-08-07,west
vermilion morsel,2519.9500000000003,2018-08-07,north
vermilion morsel,2979.03,2018-08-07,south
vermilion morsel,2639.71,2018-08-07,east
vermilion morsel,2919.15,2018-08-07,west
lapis morsel,1114.4,2018-08-07,north
lapis morsel,1092.51,2018-08-07,south
lapis morsel,1080.57,2018-08-07,east
lapis morsel,1058.68,2018-08-07,west
pink morsel,1665.0,2018-08-08,north
pink morsel,1539.0,2018-08-08,south
